start_station_id,171,183,189,225,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,264,265,266,273,275,277,284,285,289,290,296,297,340,341,342,343,344,345,346,347,349,350,351,352,353,354,355,356,357,358,359,366,648,820,860,862,863,864,865,866,867,868,869,870,871,872,873,874,875,876,877,878,879,880,881,882,883,884,885,887,888,889,890,901,965,980,981,991,1017,1018,1019,1024,1025,1026,1027,1028,1030,1031,1033,1038,1039,1040,1041,1042,1050,1051,1052,1055,1090,1091,1092,1093,1095,1096,1097,1098,1102,1720,1721,1722,1723,1724,1725,1726,1727,1728,1729,1730,1731,1737,1738,1739,1740,1743,1744,1745,1746,1747,1748,1749,1752,1753,1754,1756,1757,1758,1763,1764,1765,1766,1767,1768,1769,1770,1798,1799,1800,1807,1808,1809,1813,1814,1815,1818,1819,1820,1821,1822,1823,1824,1859,1860,1864,1865,1866,1868,1869,1870,1871,1874,1877,2259,2263,2265,2268
1749,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.002770083102493075,0.0009233610341643582,0.0,0.0018467220683287165,0.0046168051708217915,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.007386888273314866,0.002770083102493075,0.0046168051708217915,0.0,0.008310249307479225,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.003693444136657433,0.0009233610341643582,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.014773776546629732,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0046168051708217915,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0046168051708217915,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0018467220683287165,0.0,0.003693444136657433,0.0,0.0009233610341643582,0.0009233610341643582,0.0332409972299169,0.0018467220683287165,0.0110803324099723,0.0,0.0,0.0,0.0,0.014773776546629732,0.00554016620498615,0.0009233610341643582,0.002770083102493075,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0018467220683287165,0.0,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0,0.002770083102493075,0.0,0.0,0.0009233610341643582,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0
1752,0.0,0.002770083102493075,0.0009233610341643582,0.00554016620498615,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.0,0.0110803324099723,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.01662049861495845,0.017543859649122806,0.0,0.0,0.04155124653739612,0.0009233610341643582,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.0046168051708217915,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.013850415512465374,0.0009233610341643582,0.0,0.0,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.0046168051708217915,0.0443213296398892,0.0009233610341643582,0.0046168051708217915,0.0,0.003693444136657433,0.0,0.0009233610341643582,0.0009233610341643582,0.013850415512465374,0.010156971375807941,0.013850415512465374,0.009233610341643583,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.03970452446906741,0.00554016620498615,0.0,0.030470914127423823,0.006463527239150508,0.0,0.0,0.013850415512465374,0.0009233610341643582,0.003693444136657433,0.0,0.0018467220683287165,0.00554016620498615,0.0018467220683287165,0.030470914127423823,0.0110803324099723,0.0009233610341643582,0.00554016620498615,0.0009233610341643582,0.0,0.006463527239150508,0.0009233610341643582,0.0018467220683287165,0.0009233610341643582,0.0,0.0018467220683287165,0.01569713758079409,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0046168051708217915,0.0,0.0,0.0018467220683287165,0.0,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582
1753,0.0009233610341643582,0.002770083102493075,0.0,0.00554016620498615,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.012003693444136657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110803324099723,0.010156971375807941,0.0,0.0,0.017543859649122806,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.010156971375807941,0.007386888273314866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024930747922437674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.00554016620498615,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.020313942751615882,0.0018467220683287165,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.01569713758079409,0.006463527239150508,0.007386888273314866,0.0009233610341643582,0.0009233610341643582,0.0,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.006463527239150508,0.002770083102493075,0.017543859649122806,0.0,0.0,0.0,0.0,0.0009233610341643582,0.00554016620498615,0.019390581717451522,0.014773776546629732,0.0,0.02585410895660203,0.0,0.0009233610341643582,0.0,0.008310249307479225,0.0009233610341643582,0.008310249307479225,0.0,0.003693444136657433,0.002770083102493075,0.013850415512465374,0.008310249307479225,0.07756232686980609,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0,0.02677746999076639,0.003693444136657433,0.0,0.0,0.002770083102493075,0.0,0.009233610341643583,0.003693444136657433,0.0,0.002770083102493075,0.0,0.003693444136657433,0.002770083102493075,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0,0.0,0.010156971375807941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165
1754,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0110803324099723,0.0009233610341643582,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.002770083102493075,0.0,0.0009233610341643582,0.007386888273314866,0.002770083102493075,0.0,0.003693444136657433,0.0,0.0018467220683287165,0.0018467220683287165,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0046168051708217915,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.007386888273314866,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0009233610341643582,0.028624192059095107,0.0009233610341643582,0.003693444136657433,0.0,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.0,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.0018467220683287165,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.007386888273314866,0.0009233610341643582,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,0.0009233610341643582,0.010156971375807941,0.0,0.002770083102493075,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.010156971375807941,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.014773776546629732,0.06371191135734072,0.0,0.0,0.019390581717451522,0.0046168051708217915,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.008310249307479225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024930747922437674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.002770083102493075,0.0046168051708217915,0.0,0.0,0.0,0.0,0.0,0.0,0.01662049861495845,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.020313942751615882,0.0046168051708217915,0.008310249307479225,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.0,0.0009233610341643582,0.012927054478301015,0.007386888273314866,0.003693444136657433,0.014773776546629732,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0046168051708217915,0.03508771929824561,0.010156971375807941,0.0,0.027700831024930747,0.00554016620498615,0.0,0.0,0.003693444136657433,0.0,0.0018467220683287165,0.0,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.0046168051708217915,0.01569713758079409,0.0009233610341643582,0.061865189289012,0.0,0.0,0.0046168051708217915,0.00554016620498615,0.003693444136657433,0.0009233610341643582,0.0009233610341643582,0.007386888273314866,0.01569713758079409,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.00554016620498615,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.003693444136657433,0.0,0.0009233610341643582,0.010156971375807941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0018467220683287165
1757,0.0018467220683287165,0.0009233610341643582,0.0009233610341643582,0.0,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.010156971375807941,0.0046168051708217915,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0018467220683287165,0.0018467220683287165,0.006463527239150508,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110803324099723,0.010156971375807941,0.0110803324099723,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.00554016620498615,0.0,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.007386888273314866,0.0009233610341643582,0.0,0.006463527239150508,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.0046168051708217915,0.008310249307479225,0.0046168051708217915,0.0,0.0,0.0,0.0009233610341643582,0.00554016620498615,0.0,0.00554016620498615,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0,0.010156971375807941,0.0,0.0,0.0,0.0110803324099723,0.002770083102493075,0.0,0.003693444136657433,0.0009233610341643582,0.0,0.07848568790397045,0.0,0.003693444136657433,0.0009233610341643582,0.0009233610341643582,0.0046168051708217915,0.014773776546629732,0.0009233610341643582,0.0009233610341643582,0.0009233610341643582,0.003693444136657433,0.0009233610341643582,0.0,0.0,0.006463527239150508,0.0,0.0009233610341643582,0.0046168051708217915,0.00554016620498615,0.0009233610341643582,0.010156971375807941,0.0,0.0018467220683287165,0.002770083102493075,0.05909510618651893,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1758,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024007386888273315,0.0,0.0,0.0,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.123730378578024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02123730378578024,0.0,0.0,0.0,0.007386888273314866,0.0018467220683287165,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.012003693444136657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.012927054478301015,0.007386888273314866,0.0
1763,0.0,0.006463527239150508,0.0,0.0018467220683287165,0.0018467220683287165,0.002770083102493075,0.0046168051708217915,0.00554016620498615,0.04247460757156048,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.018467220683287166,0.012003693444136657,0.003693444136657433,0.0,0.018467220683287166,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.01569713758079409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014773776546629732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.006463527239150508,0.009233610341643583,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.02123730378578024,0.00554016620498615,0.0,0.0,0.0,0.003693444136657433,0.0018467220683287165,0.003693444136657433,0.0,0.008310249307479225,0.002770083102493075,0.012927054478301015,0.0018467220683287165,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.00554016620498615,0.014773776546629732,0.0018467220683287165,0.01662049861495845,0.0,0.0,0.0018467220683287165,0.0,0.0009233610341643582,0.002770083102493075,0.009233610341643583,0.00554016620498615,0.0,0.006463527239150508,0.008310249307479225,0.0,0.0,0.0046168051708217915,0.0046168051708217915,0.008310249307479225,0.0,0.006463527239150508,0.0,0.014773776546629732,0.00554016620498615,0.02677746999076639,0.0,0.0046168051708217915,0.0018467220683287165,0.0,0.08679593721144968,0.0110803324099723,0.012003693444136657,0.0009233610341643582,0.0018467220683287165,0.0018467220683287165,0.010156971375807941,0.0009233610341643582,0.0009233610341643582,0.0018467220683287165,0.0,0.0018467220683287165,0.0018467220683287165,0.0,0.0,0.0046168051708217915,0.0,0.00554016620498615,0.0,0.0,0.007386888273314866,0.0,0.003693444136657433,0.019390581717451522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046168051708217915,0.0,0.0,0.0009233610341643582
1764,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0110803324099723,0.0009233610341643582,0.002770083102493075,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.002770083102493075,0.0009233610341643582,0.0009233610341643582,0.0,0.009233610341643583,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.007386888273314866,0.0018467220683287165,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.010156971375807941,0.0,0.0,0.0,0.0,0.0,0.0,0.0110803324099723,0.0,0.0,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0009233610341643582,0.009233610341643583,0.0,0.0,0.0009233610341643582,0.0,0.012003693444136657,0.02123730378578024,0.003693444136657433,0.0046168051708217915,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0018467220683287165,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.002770083102493075,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,0.0009233610341643582,0.008310249307479225,0.0,0.0009233610341643582,0.0,0.0046168051708217915,0.0009233610341643582,0.002770083102493075,0.012003693444136657,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.008310249307479225,0.013850415512465374,0.0,0.0,0.0110803324099723,0.0009233610341643582,0.0110803324099723,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.009233610341643583,0.0,0.0046168051708217915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007386888273314866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.003693444136657433,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.0,0.0,0.0,0.006463527239150508,0.008310249307479225,0.0,0.0,0.0,0.008310249307479225,0.0009233610341643582,0.0009233610341643582,0.007386888273314866,0.002770083102493075,0.0,0.00554016620498615,0.002770083102493075,0.0009233610341643582,0.0,0.0,0.0,0.013850415512465374,0.003693444136657433,0.0009233610341643582,0.010156971375807941,0.0,0.0,0.009233610341643583,0.0009233610341643582,0.0,0.0046168051708217915,0.0018467220683287165,0.003693444136657433,0.0,0.002770083102493075,0.012927054478301015,0.0009233610341643582,0.0,0.0009233610341643582,0.0009233610341643582,0.0046168051708217915,0.0,0.029547553093259463,0.0,0.003693444136657433,0.0018467220683287165,0.014773776546629732,0.006463527239150508,0.003693444136657433,0.0009233610341643582,0.0,0.01662049861495845,0.002770083102493075,0.05632502308402586,0.01662049861495845,0.0,0.0,0.0009233610341643582,0.006463527239150508,0.0018467220683287165,0.014773776546629732,0.0009233610341643582,0.0009233610341643582,0.012003693444136657,0.0,0.0,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.0,0.010156971375807941,0.0018467220683287165,0.003693444136657433,0.002770083102493075,0.0018467220683287165,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0018467220683287165
1766,0.0,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.00554016620498615,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.003693444136657433,0.002770083102493075,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.002770083102493075,0.00554016620498615,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.00554016620498615,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0009233610341643582,0.008310249307479225,0.0009233610341643582,0.0,0.0018467220683287165,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0046168051708217915,0.007386888273314866,0.0018467220683287165,0.002770083102493075,0.0,0.0,0.003693444136657433,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.0,0.013850415512465374,0.0,0.0,0.0,0.0018467220683287165,0.0018467220683287165,0.0009233610341643582,0.0018467220683287165,0.0,0.0018467220683287165,0.0009233610341643582,0.0,0.1283471837488458,0.0018467220683287165,0.0,0.002770083102493075,0.0009233610341643582,0.0,0.007386888273314866,0.0,0.0,0.010156971375807941,0.0,0.0,0.0018467220683287165,0.00554016620498615,0.003693444136657433,0.0046168051708217915,0.0009233610341643582,0.0009233610341643582,0.010156971375807941,0.00554016620498615,0.007386888273314866,0.003693444136657433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,0.027700831024930747,0.007386888273314866,0.00554016620498615,0.0009233610341643582,0.008310249307479225,0.006463527239150508,0.02677746999076639,0.012003693444136657,0.0046168051708217915,0.0,0.002770083102493075,0.003693444136657433,0.0009233610341643582,0.0,0.002770083102493075,0.0,0.0018467220683287165,0.020313942751615882,0.009233610341643583,0.0,0.00554016620498615,0.010156971375807941,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.012003693444136657,0.0,0.0018467220683287165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018467220683287166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00554016620498615,0.0,0.010156971375807941,0.06832871652816251,0.018467220683287166,0.0,0.0,0.006463527239150508,0.0,0.0,0.0,0.006463527239150508,0.017543859649122806,0.0,0.0,0.003693444136657433,0.010156971375807941,0.009233610341643583,0.003693444136657433,0.0,0.006463527239150508,0.009233610341643583,0.0110803324099723,0.0018467220683287165,0.0009233610341643582,0.029547553093259463,0.00554016620498615,0.0110803324099723,0.007386888273314866,0.0046168051708217915,0.012003693444136657,0.0,0.0,0.0,0.0018467220683287165,0.003693444136657433,0.012927054478301015,0.009233610341643583,0.0018467220683287165,0.007386888273314866,0.0018467220683287165,0.0009233610341643582,0.0018467220683287165,0.0,0.0,0.0018467220683287165,0.04801477377654663,0.002770083102493075,0.0,0.0018467220683287165,0.012927054478301015,0.014773776546629732,0.0018467220683287165,0.006463527239150508,0.0,0.0,0.02677746999076639,0.0,0.01662049861495845,0.0,0.006463527239150508,0.0046168051708217915,0.0951061865189289,0.017543859649122806,0.012003693444136657,0.003693444136657433,0.002770083102493075,0.002770083102493075,0.0,0.0018467220683287165,0.01662049861495845,0.0018467220683287165,0.0046168051708217915,0.0110803324099723,0.0018467220683287165,0.013850415512465374,0.0018467220683287165,0.0,0.007386888273314866,0.002770083102493075,0.027700831024930747,0.012927054478301015,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341643582,0.0,0.0,0.0,0.0,0.003693444136657433,0.0,0.0,0.002770083102493075
